userID,movieRow,score
327,1805,50
76,1806,60
99,1806,50
320,1806,50
146,1806,50
171,1806,50
327,1806,50
76,1804,60
99,1804,50
320,1804,50
146,1804,50
171,1804,50
327,1804,50
76,1505,60
99,1505,50
320,1505,50
146,1505,50
171,1505,50
327,1505,50
366,1505,50
76,1509,60
99,1509,50
320,1509,50
146,1509,50
171,1509,50
327,1509,50
366,1509,50
61,1499,60
314,1499,50
61,1507,60
319,1507,50
372,1507,50
230,1507,50
61,1504,60
61,1506,60
61,1510,60
75,1807,60
171,1807,50
99,1807,50
420,1807,50
494,1807,50
75,1508,60
171,1508,50
177,1508,50
99,1508,50
494,1508,50
75,1808,60
171,1808,50
99,1808,50
327,1808,50
494,1808,50
75,1512,60
171,1512,50
99,1512,50
327,1512,50
494,1512,50
75,1514,60
171,1514,50
99,1514,50
327,1514,50
420,1514,50
494,1514,50
82,1515,60
171,1515,50
177,1515,50
99,1515,50
494,1515,50
82,1516,60
171,1516,50
177,1516,50
99,1516,50
494,1516,50
82,1511,60
99,1511,50
494,1511,50
82,1517,60
171,1517,50
99,1517,50
494,1517,50
82,1513,60
171,1513,50
99,1513,50
494,1513,50
61,1519,60
171,1519,50
177,1519,50
99,1519,50
366,1519,50
494,1519,50
61,1518,60
171,1518,50
99,1518,50
494,1518,50
61,1520,60
171,1520,50
322,1520,50
99,1520,50
494,1520,50
61,1521,60
121,1521,50
171,1521,50
99,1521,50
366,1521,50
494,1521,50
121,1522,50
61,1522,60
171,1522,50
99,1522,50
366,1522,50
494,1522,50
324,1523,60
99,1523,50
324,1524,60
144,1524,50
99,1524,50
378,1524,50
494,1524,50
76,1810,60
315,1810,50
177,1810,50
144,1810,50
99,1810,50
494,1810,50
76,1527,60
315,1527,50
177,1527,50
144,1527,50
99,1527,50
494,1527,50
76,1525,60
315,1525,50
144,1525,50
99,1525,50
494,1525,50
76,1526,60
177,1526,50
144,1526,50
99,1526,50
76,1809,60
144,1809,50
99,1809,50
73,1528,60
99,1811,60
177,1811,50
144,1811,50
99,1812,60
177,1812,50
144,1812,50
73,1529,60
144,1529,50
327,1529,50
99,1813,60
325,1813,50
144,1813,50
99,1816,60
177,1816,50
144,1816,50
99,1530,60
144,1530,50
99,1531,60
144,1531,50
73,1814,60
144,1814,50
327,1814,50
99,1815,60
144,1815,50
383,1815,50
87,1817,60
177,1817,50
144,1817,50
327,1817,50
99,1540,60
177,1540,50
144,1540,50
383,1540,50
73,1532,60
144,1532,50
87,1541,60
177,1541,50
144,1541,50
87,1819,60
177,1819,50
144,1819,50
87,1818,60
177,1818,50
144,1818,50
73,1821,60
144,1821,50
99,1821,50
87,1820,60
177,1820,50
144,1820,50
99,1820,50
366,1820,50
87,1822,60
144,1822,50
99,1822,50
87,1823,60
144,1823,50
99,1823,50
87,1824,60
144,1824,50
99,1824,50
87,1533,60
144,1533,50
99,1533,50
87,1825,60
177,1825,50
144,1825,50
99,1825,50
86,1534,60
144,1534,50
99,1534,50
144,1535,50
86,1535,60
99,1535,50
366,1535,50
86,1826,60
144,1826,50
99,1826,50
366,1826,50
86,1827,60
99,1827,50
101,1827,50
366,1827,50
101,1537,60
99,1537,50
98,1537,5
98,1537,50
366,1537,50
95,1536,60
99,1536,50
366,1536,50
95,1538,60
99,1538,50
95,1539,60
326,1539,50
99,1539,50
366,1539,50
95,1542,60
99,1542,50
347,1542,50
354,1542,50
366,1542,50
95,1543,60
99,1543,50
347,1543,50
354,1543,50
360,1543,50
364,1543,50
366,1543,50
373,1543,50
370,1543,50
95,1544,60
99,1544,50
347,1544,50
364,1544,50
373,1544,50
95,1545,60
99,1545,50
347,1545,50
373,1545,50
95,1830,60
99,1830,50
347,1830,50
352,1830,50
354,1830,50
364,1830,50
366,1830,50
373,1830,50
95,1546,60
99,1546,50
347,1546,50
360,1546,50
364,1546,50
366,1546,50
373,1546,50
95,1547,60
328,1547,50
99,1547,50
347,1547,50
352,1547,50
121,1547,50
354,1547,50
360,1547,50
364,1547,50
366,1547,50
373,1547,50
327,1551,60
327,1551,50
99,1551,50
329,1551,50
332,1551,50
333,1551,5
334,1551,50
335,1551,5
336,1551,50
335,1551,50
337,1551,50
338,1551,50
333,1551,50
338,1551,5
339,1551,5
340,1551,5
327,1551,5
341,1551,5
340,1551,50
342,1551,50
343,1551,5
344,1551,5
341,1551,50
343,1551,50
344,1551,50
345,1551,50
346,1551,50
346,1551,5
347,1551,50
334,1551,5
349,1551,50
112,1551,5
350,1551,50
112,1551,50
351,1551,50
94,1551,50
121,1551,50
354,1551,50
357,1551,50
358,1551,50
360,1551,50
364,1551,50
358,1551,50
371,1551,5
371,1551,50
374,1551,50
373,1551,50
95,1548,60
99,1548,50
347,1548,50
352,1548,50
121,1548,50
354,1548,50
357,1548,50
364,1548,50
366,1548,50
367,1548,50
325,1548,50
373,1548,50
376,1548,50
318,1548,50
95,1549,60
99,1549,50
347,1549,50
121,1549,50
360,1549,50
364,1549,50
366,1549,50
373,1549,50
370,1549,50
318,1549,50
95,1550,60
99,1550,50
347,1550,50
352,1550,50
121,1550,50
354,1550,50
356,1550,50
360,1550,50
364,1550,50
366,1550,50
367,1550,50
373,1550,50
318,1550,50
386,1550,50
95,1552,60
99,1552,50
347,1552,50
352,1552,50
353,1552,50
121,1552,50
354,1552,50
356,1552,50
360,1552,50
361,1552,50
364,1552,50
183,1552,50
366,1552,50
367,1552,50
373,1552,50
318,1552,50
408,1552,50
95,1555,60
99,1555,50
347,1555,50
348,1555,50
112,1555,50
352,1555,50
121,1555,50
354,1555,50
360,1555,50
364,1555,50
366,1555,50
367,1555,50
373,1555,50
228,1555,50
328,1554,60
328,1554,50
99,1554,50
330,1554,5
331,1554,5
330,1554,50
331,1554,50
347,1554,50
121,1554,50
364,1554,50
367,1554,50
373,1554,50
375,1554,50
95,1557,60
99,1557,50
347,1557,50
352,1557,50
121,1557,50
354,1557,50
359,1557,50
300,1557,50
361,1557,50
364,1557,50
101,1557,50
366,1557,50
373,1557,50
375,1557,50
383,1557,50
408,1557,50
433,1557,50
330,1556,60
328,1556,50
330,1556,50
331,1556,50
330,1556,50
98,1556,50
347,1556,50
94,1556,50
355,1556,50
99,1556,50
362,1556,50
364,1556,50
366,1556,50
103,1556,50
373,1556,50
375,1556,50
494,1556,50
81,1829,60
241,1829,50
81,1553,60
373,1553,50
375,1553,50
81,1828,60
449,1828,50
81,1558,60
81,1559,60
74,1560,60
489,1560,50
74,1561,60
368,1562,60
373,1562,50
366,1562,50
377,1562,50
364,1562,50
74,1831,60
366,1831,50
403,1831,50
74,1832,60
373,1832,50
375,1832,50
366,1832,50
386,1832,50
368,1566,60
366,1566,50
423,1566,50
207,1566,50
395,1566,50
61,1563,60
61,1567,60
373,1567,50
375,1567,50
366,1567,50
226,1567,50
61,1564,60
369,1572,60
370,1572,50
373,1572,50
372,1572,50
375,1572,50
226,1572,50
376,1572,50
364,1572,50
386,1572,50
369,1572,50
61,1565,60
61,1568,60
373,1568,50
375,1568,50
366,1568,50
226,1568,50
376,1568,50
386,1568,50
77,1833,60
77,1834,60
77,1570,60
379,1570,50
318,1570,50
77,1835,60
381,1835,50
77,1569,60
89,1573,60
377,1573,50
89,1571,60
1243,1571,50
89,1574,60
376,1574,50
380,1574,50
382,1574,50
382,1836,60
382,1836,50
385,1836,50
318,1836,50
9,1836,50
382,1840,60
385,1840,50
318,1840,50
9,1840,50
382,1837,60
318,1837,50
385,1837,50
9,1837,50
382,1838,60
383,1838,50
318,1838,50
385,1838,50
9,1838,50
384,1839,60
384,1839,50
228,1839,50
318,1839,50
9,1839,50
89,1841,60
89,1842,60
89,1843,60
89,1844,60
89,1845,60
88,1846,60
88,1847,60
88,1848,60
88,1849,60
88,1850,60
81,1851,60
177,1851,50
81,1852,60
177,1852,50
81,1853,60
81,1855,60
177,1855,50
423,1855,50
81,1854,60
81,1856,60
81,1857,60
81,1858,60
81,1859,60
91,1862,60
81,1861,60
91,1863,60
91,1866,60
81,1860,60
91,1867,60
85,1868,60
85,1869,60
91,1864,60
85,1870,60
91,1865,60
85,1872,60
85,1871,60
85,1873,60
77,1875,60
77,1874,60
77,1876,60
77,1877,60
77,1878,60
77,1879,60
77,1880,60
177,1880,50
77,1881,60
177,1881,50
77,1883,60
370,1883,50
77,1882,60
77,1884,60
318,1884,50
77,1886,60
120,1886,50
81,1887,60
387,1887,50
77,1885,60
81,1888,60
318,1888,50
390,1888,50
388,1889,60
388,1892,60
388,1897,60
388,1897,50
388,1891,60
467,1891,50
388,1890,60
388,1893,60
88,1894,60
81,1895,60
407,1895,50
88,1896,60
88,1898,60
88,1899,60
88,1901,60
88,1900,60
88,1902,60
88,1903,60
88,1904,60
81,1905,60
407,1905,50
81,1907,60
81,1906,60
407,1906,50
88,1908,60
81,1909,60
407,1909,50
81,1911,60
407,1911,50
91,1910,60
455,1910,50
408,1910,50
91,1912,60
407,1912,50
91,1914,60
407,1914,50
91,1915,60
88,1913,60
91,1916,60
88,1918,60
88,1917,60
91,1919,60
91,1920,60
455,1920,50
408,1920,50
91,1922,60
91,1921,60
91,1923,60
91,1924,60
91,1925,60
91,1926,60
85,1927,60
80,1928,60
408,1928,50
80,1929,60
85,1930,60
80,1931,60
80,1933,60
80,1932,60
80,1935,60
80,1936,60
80,1937,60
80,1934,60
80,1938,60
80,1939,60
80,1940,60
80,1941,60
80,1943,60
80,1944,60
90,1954,60
80,1942,60
90,1945,60
90,1953,60
90,1949,60
90,1946,60
90,1956,60
90,1950,60
90,1951,60
90,1947,60
90,1948,60
90,1957,60
90,1955,60
90,1952,60
90,1960,60
370,1960,50
90,1958,60
90,1959,60
90,1961,60
90,1962,60
177,1962,50
90,1963,60
92,1963,50
88,1964,60
88,1966,60
177,1966,50
88,1965,60
88,1968,60
88,1967,60
88,1972,60
284,1972,50
408,1972,50
323,1972,50
388,1973,60
88,1969,60
88,1971,60
88,1970,60
388,1977,60
408,1977,50
388,1976,60
408,1976,50
388,1974,60
388,1978,60
388,1975,60
388,1980,60
388,1979,60
388,1981,60
388,1984,60
388,1988,60
388,1982,60
388,1985,60
388,1983,60
388,1986,60
388,1990,60
388,1990,50
388,1987,60
388,1989,60
388,1991,60
388,1993,60
84,1992,60
84,1995,60
84,1994,60
84,1997,60
408,1997,50
84,1996,60
79,1998,60
79,1999,60
75,2000,60
75,2001,60
75,2003,60
103,2003,50
75,2002,60
75,2004,60
75,2005,60
75,2006,60
75,2007,60
75,2008,60
80,2011,60
435,2011,50
120,2011,50
75,2009,60
80,2010,60
400,2010,50
80,2012,60
80,2013,60
391,2013,50
400,2013,50
80,2014,60
400,2014,50
82,2015,60
400,2015,50
80,2016,60
82,2017,60
400,2017,50
82,2018,60
82,2019,60
82,2020,60
400,2020,50
82,2021,60
370,2021,50
82,2022,60
400,2022,50
82,2024,60
400,2024,50
82,2023,60
370,2023,50
400,2023,50
82,2025,60
370,2025,50
80,2026,60
400,2026,50
80,2027,60
433,2027,50
400,2027,50
513,2027,50
80,2028,60
392,2028,50
400,2028,50
493,2028,50
513,2028,50
80,2029,60
435,2029,50
400,2029,50
80,2030,60
400,2030,50
420,2030,50
80,2032,60
393,2032,50
396,2032,50
400,2032,50
428,2032,50
80,2031,60
392,2031,50
400,2031,50
428,2031,50
80,2033,60
396,2033,50
400,2033,50
428,2033,50
80,2037,60
94,2037,5
94,2037,50
370,2037,50
397,2037,50
399,2037,50
428,2037,50
177,2037,50
400,2037,50
90,2034,60
94,2034,50
400,2034,50
420,2034,50
177,2034,50
73,2035,60
90,2036,60
400,2036,50
90,2039,60
397,2039,50
400,2039,50
420,2039,50
73,2038,60
90,2041,60
400,2041,50
177,2041,50
493,2041,50
513,2041,50
79,2040,60
90,2042,60
398,2042,50
400,2042,50
401,2042,50
433,2042,50
177,2042,50
166,2042,50
493,2042,50
513,2042,50
73,2043,60
94,2043,50
398,2043,50
73,2044,60
398,2044,50
79,2045,60
73,2047,60
398,2047,50
79,2046,60
73,2049,60
177,2049,50
85,2048,60
225,2048,50
90,2051,60
73,2050,60
90,2056,60
400,2056,50
403,2056,50
405,2056,50
433,2056,50
177,2056,5
177,2056,50
85,2055,60
402,2055,50
461,2055,50
73,2053,60
399,2053,50
85,2054,60
73,2058,60
399,2058,50
404,2058,50
73,2057,60
406,2057,50
415,2057,50
85,2052,60
86,2060,60
85,2059,60
87,2061,60
87,2062,60
86,2067,60
415,2067,50
463,2067,50
87,2063,60
87,2065,60
86,2064,60
86,2066,60
87,2068,60
415,2068,50
86,2069,60
411,2069,50
415,2069,50
444,2069,50
90,2071,60
410,2071,50
409,2071,50
422,2071,50
437,2071,50
408,2071,50
177,2071,50
444,2071,50
400,2071,50
86,2070,60
409,2070,50
90,2072,60
410,2072,50
414,2072,50
435,2072,50
437,2072,50
444,2072,50
400,2072,50
86,2075,60
408,2075,50
410,2075,50
177,2075,50
400,2075,50
528,2075,50
493,2075,50
513,2075,50
90,2073,60
410,2073,50
437,2073,50
444,2073,50
400,2073,50
423,2073,50
435,2073,50
395,2073,50
90,2076,60
408,2076,50
409,2076,50
410,2076,50
428,2076,50
433,2076,50
444,2076,50
177,2076,50
388,2076,50
400,2076,50
451,2076,50
513,2076,50
90,2078,60
410,2078,50
417,2078,5
422,2078,50
434,2078,50
435,2078,50
441,2078,50
388,2078,50
400,2078,50
86,2079,60
410,2079,50
408,2079,50
413,2079,50
414,2079,50
418,2079,50
419,2079,50
422,2079,50
432,2079,50
435,2079,50
408,2079,50
400,2079,50
513,2079,50
86,2074,60
408,2074,50
410,2074,50
418,2074,50
493,2074,50
513,2074,50
90,2077,60
408,2077,50
415,2077,50
418,2077,50
422,2077,50
435,2077,50
439,2077,50
414,2077,50
408,2077,50
444,2077,50
388,2077,50
90,2085,60
414,2085,50
417,2085,50
419,2085,50
424,2085,50
422,2085,50
422,2085,50
432,2085,50
433,2085,50
435,2085,50
437,2085,50
438,2085,50
408,2085,50
440,2085,50
442,2085,50
420,2085,50
444,2085,50
177,2085,50
388,2085,50
447,2085,50
400,2085,50
435,1731,50
87,2081,60
87,2082,60
87,2083,60
87,2084,60
87,2086,60
87,2090,60
87,2087,60
87,2088,60
87,2089,60
87,2091,60
87,2093,60
444,2093,50
86,2092,60
86,296,60
463,296,50
86,2097,60
466,2097,50
86,2095,60
463,2095,50
86,2094,60
463,2094,50
73,2098,60
73,2099,60
463,2099,50
73,2096,60
73,2100,60
73,2101,60
445,2101,50
446,2101,50
450,2101,50
451,2101,50
88,2102,60
388,2102,50
422,2102,50
463,2102,50
88,2103,60
388,2103,50
422,2103,50
400,2103,50
463,2103,50
408,2103,50
88,2105,60
388,2105,50
451,2105,50
422,2105,50
514,2105,50
408,2105,50
88,2104,60
451,2104,50
388,2104,50
422,2104,50
400,2104,50
463,2104,50
88,2107,60
388,2107,50
452,2107,50
422,2107,50
408,2107,50
400,2107,50
463,2107,50
84,2106,60
84,2108,60
84,2109,60
84,2110,60
84,2111,60
88,2112,60
422,2112,50
400,2112,50
463,2112,50
88,2113,60
414,2113,50
456,2113,50
422,2113,50
400,2113,50
88,2114,60
456,2114,50
422,2114,50
463,2114,50
88,2115,60
388,2115,50
414,2115,50
454,2115,50
408,2115,50
456,2115,50
422,2115,50
400,2115,50
88,2117,60
414,2117,50
454,2117,50
456,2117,50
422,2117,50
88,2116,60
456,2116,50
457,2116,50
422,2116,50
463,2116,50
434,2116,50
88,2118,60
408,2118,50
432,2118,50
457,2118,50
422,2118,50
463,2118,50
400,2118,50
95,2118,50
88,2120,60
408,2120,50
457,2120,50
422,2120,50
463,2120,50
175,2120,50
88,2119,60
451,2119,50
408,2119,50
457,2119,50
422,2119,50
95,2119,50
514,2119,50
88,2122,60
451,2122,50
408,2122,50
457,2122,50
422,2122,50
458,2122,50
459,2122,50
460,2122,50
400,2122,50
95,2122,50
493,2122,50
264,2122,50
513,2122,50
80,2121,60
422,2121,50
95,2121,50
435,2123,5
80,2123,60
408,2123,50
422,2123,50
95,2123,50
473,2123,50
494,2123,50
80,2125,60
422,2125,50
400,2125,50
95,2125,50
473,2125,50
494,2125,50
80,2124,60
400,2124,50
422,2124,50
95,2124,50
473,2124,50
494,2124,50
408,2126,50
400,2126,50
80,2126,60
463,2126,50
422,2126,50
95,2126,50
473,2126,50
494,2126,50
80,2127,60
422,2127,50
400,2127,50
95,2127,50
473,2127,50
492,2127,50
494,2127,50
433,2127,50
900,2127,50
513,2127,50
80,2131,60
422,2131,50
434,2131,50
143,2131,50
400,2131,50
95,2131,50
473,2131,50
494,2131,50
433,2131,50
80,2128,60
422,2128,50
434,2128,50
400,2128,50
95,2128,50
473,2128,50
494,2128,50
80,2130,60
422,2130,50
405,2130,50
95,2130,50
473,2130,50
494,2130,50
80,2129,60
422,2129,50
405,2129,50
400,2129,50
95,2129,50
473,2129,50
494,2129,50
433,2129,50
80,2132,60
143,2132,50
400,2132,50
95,2132,50
473,2132,50
494,2132,50
433,2132,50
80,2133,60
422,2133,50
143,2133,50
400,2133,50
95,2133,50
473,2133,50
494,2133,50
445,2133,50
80,2134,60
422,2134,50
143,2134,50
400,2134,50
95,2134,50
473,2134,50
494,2134,50
445,2134,50
80,2136,60
422,2136,50
95,2136,50
473,2136,50
494,2136,50
80,2135,60
408,2135,50
95,2135,50
473,2135,50
435,2135,50
423,2135,50
494,2135,50
90,2137,60
90,2139,60
143,2139,50
90,2138,60
90,2141,60
90,2140,60
90,2143,60
90,2146,60
90,2147,60
1355,2147,50
90,2142,60
90,2156,60
90,2144,60
90,2145,60
90,2152,60
73,2149,60
73,2150,60
73,2153,60
73,2148,60
73,2155,60
86,2154,60
86,2157,60
90,2158,60
86,2159,60
84,2160,60
90,2151,60
86,2161,60
84,2162,60
86,2163,60
84,2165,60
84,2164,60
82,2167,60
470,2167,50
1349,2167,50
84,2166,60
82,2168,60
464,2168,50
1349,2168,50
79,2169,60
79,2170,60
472,2170,50
79,2172,60
79,2171,60
79,2173,60
85,2174,60
82,2176,60
85,2175,60
85,2177,60
82,2179,60
408,2179,50
557,2179,50
82,2178,60
82,2180,60
467,2180,50
399,2180,50
464,2180,50
1297,2180,50
85,2181,60
82,2183,60
82,2182,60
82,2184,60
85,2185,60
82,2186,60
408,2186,50
75,2187,60
408,2187,50
434,2187,50
95,2187,50
473,2187,50
494,2187,50
445,2187,50
75,2188,60
422,2188,50
408,2188,50
95,2188,50
473,2188,50
494,2188,50
75,2190,60
408,2190,50
143,2190,50
95,2190,50
473,2190,50
494,2190,50
75,2189,60
422,2189,50
408,2189,50
405,2189,50
400,2189,50
95,2189,50
473,2189,50
494,2189,50
75,2191,60
408,2191,50
95,2191,50
473,2191,50
494,2191,50
75,2193,60
422,2193,50
434,2193,50
435,2193,50
470,2193,50
408,2193,50
143,2193,50
400,2193,50
95,2193,50
473,2193,50
142,2193,50
493,2193,50
494,2193,50
433,2193,50
75,2192,60
422,2192,50
408,2192,50
95,2192,50
473,2192,50
142,2192,50
494,2192,50
75,2195,60
422,2195,50
408,2195,50
473,2195,50
400,2195,50
95,2195,50
142,2195,50
494,2195,50
433,2195,50
493,2195,50
513,2195,50
75,2196,60
422,2196,50
470,2196,50
408,2196,50
473,2196,50
95,2196,50
142,2196,50
493,2196,50
494,2196,50
75,2197,60
422,2197,50
434,2197,50
470,2197,50
472,2197,50
408,2197,50
414,2197,50
473,2197,50
143,2197,50
400,2197,50
95,2197,50
142,2197,50
493,2197,50
494,2197,50
433,2197,50
471,1292,50
564,1292,50
471,1346,50
106,2200,60
98,2200,50
481,2200,50
514,2200,50
9,2200,50
847,2200,50
850,2200,50
899,2200,50
513,2200,50
83,2194,60
83,2199,60
408,2199,50
83,2201,60
83,2202,60
83,2204,60
83,2207,60
83,2198,60
83,2210,60
181,2210,50
83,2203,60
75,2206,60
83,2205,60
1305,2205,50
75,2209,60
75,2208,60
75,2211,60
75,2212,60
75,2213,60
75,2214,60
75,2215,60
88,2216,60
75,2217,60
88,2220,60
1351,2220,50
88,2222,60
1351,2222,5
1351,2222,50
88,2224,60
75,2225,60
88,2223,60
88,2219,60
495,2219,50
1351,2219,50
88,2218,60
88,2228,60
88,2226,60
82,2227,60
422,2227,50
145,2227,50
400,2227,50
95,2227,50
473,2227,50
142,2227,50
493,2227,50
494,2227,50
75,2221,60
82,2229,60
88,2231,60
1309,2231,50
88,2230,60
88,2232,60
82,2233,60
88,2235,60
1309,2235,50
1351,2235,5
1351,2235,50
82,2243,60
82,2234,60
82,2238,60
399,2238,50
82,2245,60
399,2245,50
82,2237,60
82,2239,60
82,2236,60
82,2241,60
400,2241,50
95,2241,50
473,2241,50
142,2241,50
494,2241,50
433,2241,50
445,2241,50
82,2240,60
399,2240,50
408,2240,50
82,2242,60
82,2244,60
82,2246,60
72,2248,60
474,2248,5
72,2247,60
72,2249,60
181,2249,50
72,2251,60
474,2251,50
72,2250,60
476,2254,5
72,2254,60
476,2254,50
408,2254,50
72,2252,60
72,2253,60
72,2256,60
408,2256,50
487,2256,50
72,2255,60
477,2255,50
72,2258,60
477,2258,50
87,2257,60
87,2262,60
181,2262,50
87,2259,60
83,2260,60
83,2261,60
83,2263,60
408,2263,50
487,2263,50
80,2264,60
1244,2264,50
80,2266,60
408,2266,50
1244,2266,50
80,2265,60
80,2267,60
80,2269,60
80,2268,60
80,2271,60
80,2270,60
80,2272,60
80,2274,60
408,2274,50
80,2273,60
80,2277,60
408,2277,50
87,2275,60
75,2276,60
87,2278,60
75,2280,60
415,2280,50
87,2279,60
75,2282,60
87,2281,60
87,2284,60
87,2285,60
75,2283,60
87,2286,60
84,2287,60
82,2291,60
478,2291,50
82,2290,60
82,2300,60
485,2300,50
84,2289,60
478,2289,50
84,2293,60
84,2288,60
478,2288,50
84,2296,60
82,2295,60
82,2292,60
73,2294,60
73,2304,60
485,2304,50
82,2299,60
73,2297,60
73,2298,60
79,2301,60
73,2302,60
485,2302,50
79,2306,60
79,2307,60
86,2303,60
79,2305,60
79,2308,60
86,2309,60
415,2309,50
86,2311,60
485,2311,50
85,2310,60
86,2312,60
85,2313,60
86,2314,60
86,2316,60
480,2316,50
143,2316,50
485,2316,50
86,2317,60
86,2315,60
86,2318,60
86,2319,60
408,2319,50
94,2319,50
85,2320,60
85,2321,60
482,2321,50
483,2321,50
475,2321,50
85,2322,60
414,2322,50
481,1106,50
83,2323,60
143,2323,50
485,2323,50
414,2323,50
422,2323,50
435,2323,50
435,2323,50
473,2323,50
142,2323,50
493,2323,50
494,2323,50
498,2323,50
83,2324,60
484,2324,50
143,2324,50
414,2324,50
422,2324,50
473,2324,50
142,2324,50
493,2324,50
494,2324,50
433,2324,50
83,2329,60
143,2329,50
414,2329,50
422,2329,50
435,2329,50
473,2329,50
142,2329,50
493,2329,50
494,2329,50
433,2329,50
497,2329,5
83,2328,60
143,2328,50
486,2328,50
414,2328,50
422,2328,50
435,2328,50
473,2328,50
142,2328,50
494,2328,50
83,2325,60
75,2326,60
75,2327,60
75,2330,60
485,2330,50
75,2332,60
485,2332,50
75,2331,60
75,2333,60
75,2334,60
75,2338,60
485,2338,50
435,2338,50
75,2335,60
75,2336,60
408,2336,50
75,2342,60
487,2342,50
75,2341,60
408,2341,50
496,2341,50
3,895,60
109,895,50
892,895,50
1281,895,50
1286,895,50
474,895,5
1294,895,50
1245,895,50
1315,895,50
1340,895,50
1346,895,50
3,303,60
94,303,5
1281,303,50
94,303,50
1286,303,50
1275,303,50
1315,303,50
1340,303,50
1346,303,50
90,2339,60
496,2339,50
90,2340,60
496,2340,50
90,2337,60
90,2345,60
94,2345,50
90,2343,60
90,2346,60
445,2346,50
90,2344,60
408,2344,50
90,2347,60
445,2347,50
90,2350,60
445,2350,50
90,2349,60
445,2349,50
90,2352,60
445,2352,50
90,2348,60
90,2351,60
496,2351,50
388,2354,60
388,2353,60
388,2355,60
87,2357,60
87,2356,60
87,2358,60
388,2359,60
87,2360,60
388,2362,60
87,2361,60
84,2363,60
84,2364,60
84,2365,60
388,2369,60
485,2369,50
84,2366,60
388,2367,60
84,2368,60
79,2371,60
388,2370,60
79,2377,60
388,2372,60
79,2373,60
79,2374,60
388,2375,60
408,2375,50
559,2375,50
388,2376,60
435,2376,50
388,2379,60
485,2379,50
79,2380,60
408,2380,50
85,2382,60
382,2382,50
85,2378,60
85,2381,60
85,2384,60
435,2384,50
85,2383,60
435,2383,50
423,2383,50
382,2385,60
382,2388,60
141,2388,50
382,2386,60
382,2386,50
382,2387,60
382,2387,50
382,2390,60
382,2390,50
88,2391,60
408,2391,50
88,2392,60
88,2389,60
88,2393,60
88,2394,60
88,2395,60
408,2395,50
87,2397,60
415,2397,50
88,2396,60
88,2398,60
87,2399,60
88,2400,60
88,2401,60
88,2403,60
87,2402,60
87,2405,60
88,2404,60
88,2406,60
408,2406,50
87,2408,60
84,2412,60
514,2412,50
84,2407,60
80,2410,60
80,2411,60
84,2409,60
84,2413,60
80,2414,60
84,2415,60
79,2417,60
80,2416,60
80,2425,60
79,2418,60
79,2419,60
79,2420,60
85,2421,60
79,2422,60
85,2427,60
85,2423,60
80,2428,60
85,2429,60
80,2426,60
85,2432,60
75,2431,60
415,2431,50
80,2424,60
1318,2424,50
75,2433,60
75,2430,60
75,2434,60
75,2438,60
82,2437,60
892,2437,50
82,2436,60
80,2435,60
82,2441,60
415,2441,50
80,2439,60
80,2440,60
82,2442,60
82,2443,60
514,2443,50
75,2449,60
422,2449,50
499,2449,50
75,2447,60
423,2447,50
207,2447,50
75,2444,60
75,2451,60
499,2451,50
485,2451,50
423,2451,50
207,2451,50
120,2451,50
75,2446,60
75,2445,60
75,2448,60
75,2450,60
75,2453,60
494,2453,50
75,2452,60
75,2454,60
75,2455,60
91,2456,60
91,2459,60
485,2459,50
75,2457,60
91,2461,60
422,2461,50
434,2461,50
494,2461,50
473,2461,50
75,2458,60
91,2460,60
75,2462,60
82,2469,60
422,2469,50
434,2469,50
494,2469,50
473,2469,50
82,2464,60
422,2464,50
485,2464,50
434,2464,50
494,2464,50
473,2464,50
91,2463,60
82,2465,60
422,2465,50
434,2465,50
494,2465,50
473,2465,50
81,2466,60
422,2466,50
434,2466,50
494,2466,50
473,2466,50
82,2473,60
422,2473,50
434,2473,50
473,2473,50
445,2473,50
81,2467,60
423,2467,50
82,2468,60
422,2468,50
494,2468,50
473,2468,50
81,2478,60
422,2478,50
434,2478,50
175,2478,50
494,2478,50
473,2478,50
95,2478,50
82,2470,60
422,2470,50
175,2470,50
494,2470,50
473,2470,50
95,2470,50
82,2472,60
422,2472,50
175,2472,50
494,2472,50
473,2472,50
95,2472,50
81,2471,60
511,2471,50
82,2474,60
422,2474,50
175,2474,50
494,2474,50
473,2474,50
95,2474,50
513,2474,50
82,2475,60
422,2475,50
175,2475,50
494,2475,50
473,2475,50
95,2475,50
82,2476,60
494,2476,50
473,2476,50
95,2476,50
81,2477,60
81,2479,60
423,2479,50
81,2480,60
485,2480,50
81,2482,60
422,2482,50
175,2482,50
494,2482,50
473,2482,50
501,2482,50
95,2482,50
81,2481,60
422,2481,50
434,2481,50
175,2481,50
494,2481,50
473,2481,50
501,2481,50
507,2481,50
95,2481,50
81,2485,60
434,2485,50
422,2485,50
175,2485,50
494,2485,50
473,2485,50
501,2485,50
95,2485,50
89,2486,60
423,2486,50
175,2486,50
207,2486,50
395,2486,50
959,2486,50
89,2484,60
175,2484,50
120,2484,50
89,2488,60
434,2488,50
422,2488,50
175,2488,50
494,2488,50
473,2488,50
501,2488,50
95,2488,50
77,2493,60
89,2490,60
422,2490,50
485,2490,50
175,2490,50
494,2490,50
473,2490,50
501,2490,50
95,2490,50
89,2487,60
77,2489,60
89,2483,60
77,2492,60
77,2491,60
77,2494,60
87,2495,60
87,2497,60
87,2496,60
87,2498,60
87,2499,60
84,2500,60
84,2501,60
84,2502,60
