userID,postID,score
122,5b7456e2a22b9d0031329ba3,50
122,5b7456b59f5454003163b09f,50
122,5b745692808ca40064da7fd2,50
125,5b796de0808ca40064fe2b16,50
125,5b796db2fb4ffe0058ac9b5c,50
126,5b02db6c1b69e600686e85cf,50
127,5b77c032fb4ffe0058a06611,50
128,5b796de0808ca40064fe2b16,50
129,5b796de0808ca40064fe2b16,50
129,5b796db2fb4ffe0058ac9b5c,50
130,5b797420fe88c20039e55a17,5
129,5b77c136a22b9d00314a199f,50
130,5b796de0808ca40064fe2b16,5
129,5b77c10667f356005f83dcd4,50
131,5b796de0808ca40064fe2b16,50
130,5b797420fe88c20039e55a17,50
131,5b796db2fb4ffe0058ac9b5c,50
131,5b77c2ab4773f7005cb930f2,50
131,5b77c220fb4ffe0058a0767d,50
131,5b77c2de4773f7005cb93323,50
131,5b77c1eefe88c20039d90262,50
130,5b796db2fb4ffe0058ac9b5c,50
132,5b796de0808ca40064fe2b16,50
131,5b77c136a22b9d00314a199f,50
122,5b02db4e9f5454477c2fd73d,50
133,5b796e69fb4ffe0058aca1a4,50
122,5b02db4b1b69e600686e8500,50
132,5b796e69fb4ffe0058aca1a4,50
133,5b796db2fb4ffe0058ac9b5c,50
122,5b02db4a9f5454477c2fd721,50
122,5b02db481b69e600686e84e5,50
134,5b796de0808ca40064fe2b16,50
134,5b796db2fb4ffe0058ac9b5c,50
132,5b796db2fb4ffe0058ac9b5c,50
132,5b77c220fb4ffe0058a0767d,50
132,5b77c1eefe88c20039d90262,50
132,5b77c136a22b9d00314a199f,50
132,5b77c10667f356005f83dcd4,50
132,5b77c0c69f5454003181343a,50
132,5b77c0604773f7005cb91d75,50
132,5b77c001a22b9d00314a0f8b,50
135,5b7199c2fe88c2005a2b375d,50
136,5b01a88dd50eee00420868cb,50
122,5b7190bdee920a003b381691,50
122,5b718fc1fe88c2005a2adcb8,50
122,5b71995fa22b9d00318f12b7,50
122,5b718415fe88c2005b76fe38,50
122,5b704c2167f3560035c1f748,50
122,5b74229c9f545400352af5bb,50
135,5b796de0808ca40064fe2b16,50
135,5b796db2fb4ffe0058ac9b5c,50
137,5b01a60a9f5454005e2ee39d,50
135,5b77c2de4773f7005cb93323,50
135,5b77c2ab4773f7005cb930f2,50
135,5b77c1eefe88c20039d90262,50
135,5b77c136a22b9d00314a199f,50
122,5b704e62808ca4003c1d0e75,50
122,5b02db61d50eee4ea4bbc31e,50
122,5b02db601b69e600686e8585,50
122,5b02db5ad50eee4ea4bbc2f7,50
138,5b796de0808ca40064fe2b16,50
122,5b02db57a22b9d0045266058,50
122,5b02db569f5454477c2fd778,50
122,5b02db54a22b9d0045266024,50
122,5b02db529f5454477c2fd761,50
122,5b02db519f5454477c2fd751,50
122,5b02db4f1b69e600686e851c,50
139,5b796db2fb4ffe0058ac9b5c,50
139,5b77c2de4773f7005cb93323,50
122,5b02db191b69e600686e8397,50
122,5b02db189f5454477c2fd5c6,50
122,5b02db11d50eee4ea4bbc11b,50
122,5b02db109f5454477c2fd597,50
122,5b02db0e9f5454477c2fd586,50
140,5b796de0808ca40064fe2b16,50
122,5b02db01a22b9d0045265ad4,50
122,5b02daffa22b9d0045265aac,50
122,5b02db00d50eee4ea4bbc080,50
122,5b02dafda22b9d0045265a82,50
122,5b02daf8a22b9d00452659f5,50
122,5b02daf5a22b9d004526598d,50
140,5b796db2fb4ffe0058ac9b5c,50
122,5b02daf4d50eee4ea4bbbfce,50
122,5b6c57d8ee920a003b137d0a,50
122,5b69aa54808ca4003cb0559f,50
122,5b02d92d9f5454477c2fc137,50
122,5b02d92ca22b9d00452634be,50
122,5b02d927d50eee4ea4bbacc7,50
122,5b02d926a22b9d004526345e,50
122,5b02d9189f5454477c2fc09b,50
122,5b02d918d50eee4ea4bbac3c,50
141,5b781a60fb4ffe0058a389e1,50
122,5b72eccf9f54540035224072,50
122,5b6ea09bfe88c2005a153c4a,50
122,5b684e53a22b9d00314c5db5,50
122,5b02d8b5a22b9d0045262c53,50
122,5b02d8b39f5454477c2fbcfb,50
122,5b02d8aad50eee4ea4bba8d1,50
122,5b02d8a99f5454477c2fbcc7,50
122,5b02d8a8a22b9d0045262b72,50
122,5b01a876a22b9d0045147e72,50
122,5b745818808ca400708c11f5,50
122,5b01a5051b69e60068639b27,50
122,5b02daebd50eee4ea4bbbf46,50
122,5b02daead50eee4ea4bbbf39,50
122,5b02dae9d50eee4ea4bbbf2a,50
122,5b02db66d50eee4ea4bbc341,50
122,5b02db62a22b9d004526610c,50
122,5b02db8e9f5454477c2fd8fd,50
122,5b01a7dfd50eee0042085fd9,50
122,5b72e5eba22b9d003198cf67,50
122,5b6ea00aa22b9d0031791f81,50
122,5b6e9f92fe88c2005a1532a2,50
122,5b6e9fb717d0090035c1510f,50
122,5b6d34e8d50eee003140923d,50
122,5b6d34a39f54540035f8ac29,50
122,5b6bde739f54540035fe6445,50
122,5b6af1be17d0090035a80a62,50
122,5b02db2e1b69e600686e842d,50
122,5b02db2cd50eee4ea4bbc1d9,50
122,5b02db2dd50eee4ea4bbc1e2,50
122,5b02db2c1b69e600686e8419,50
122,5b02db2aa22b9d0045265d6c,50
122,5b02db1f9f5454477c2fd600,50
122,5b02db1ea22b9d0045265ca6,50
122,5b02db1c1b69e600686e83af,50
122,5b76fe9b67f356005f7f852c,50
122,5b76fe739f5454003176d594,50
122,5b76fe4efb4ffe00589c02b0,50
122,5b76fe2ca22b9d003145afdc,50
142,5b76ff074773f7005cb4c725,50
142,5b74554067f356005f6c70da,50
142,5b02db8e9f5454477c2fd8fd,50
143,5b796db2fb4ffe0058ac9b5c,50
143,5b796e69fb4ffe0058aca1a4,50
144,5b796de0808ca40064fe2b16,50
144,5b796db2fb4ffe0058ac9b5c,50
144,5b77c2de4773f7005cb93323,50
144,5b77c2ab4773f7005cb930f2,50
144,5b77c2579f545400318150fa,50
144,5b77c220fb4ffe0058a0767d,50
144,5b77c1eefe88c20039d90262,50
144,5b77c136a22b9d00314a199f,50
144,5b77c10667f356005f83dcd4,50
144,5b77c0c69f5454003181343a,50
144,5b77c0604773f7005cb91d75,50
144,5b77c032fb4ffe0058a06611,50
144,5b77c001a22b9d00314a0f8b,50
144,5b770014ee920a003d02df25,50
144,5b76ffe1ee920a003d02de3b,50
144,5b76ffc2fb4ffe00589c0b7e,50
144,5b76ff9f4773f7005cb4cab3,50
144,5b76ff7fee920a003d02dcde,50
144,5b76ff2cee920a003d02db31,50
144,5b76fd80fe88c20039d4a08b,50
144,5b76ff074773f7005cb4c725,50
144,5b76fd5c4773f7005cb4be58,50
144,5b76fd35a22b9d003145a9dc,50
144,5b75a367808ca40064e3d9a3,50
144,5b75a3359f545400316d2d18,50
144,5b75a3154773f7005cab1969,50
144,5b745707808ca40064da8222,50
144,5b7456e2a22b9d0031329ba3,50
145,5b770014ee920a003d02df25,50
144,5b745692808ca40064da7fd2,50
144,5b02db371b69e600686e8473,50
144,5b02db361b69e600686e8465,50
144,5b7456b59f5454003163b09f,50
145,5b76ffc2fb4ffe00589c0b7e,50
144,5b02db341b69e600686e8458,50
144,5b02db33d50eee4ea4bbc202,50
144,5b02db2f1b69e600686e8436,50
146,5b796de0808ca40064fe2b16,50
144,5b02d98a1b69e600686e726a,50
144,5b02d9891b69e600686e7246,50
144,5b02d987a22b9d0045263c17,50
144,5b02d9861b69e600686e7207,50
144,5b02db4e9f5454477c2fd73d,50
144,5b02db4b1b69e600686e8500,50
144,5b02db4a9f5454477c2fd721,50
144,5b796e69fb4ffe0058aca1a4,50
144,5b02db481b69e600686e84e5,50
144,5b6076439f5454003525c787,50
144,5b62960a0b61600031677f32,50
144,5b606e20ee920a003c33ffc3,50
144,5b01aa9ba22b9d0045148635,50
144,5b01aa99a22b9d004514862b,50
147,5b02db7b9f5454477c2fd875,50
144,5b01aa6d1b69e6006863af64,50
142,5b7421839f545400353a8c61,50
142,5b01a7dfd50eee0042085fd9,50
142,5b62acfe2f301e00398664d1,50
142,5b02d8e6d50eee4ea4bbaab3,50
142,5b77c2ab4773f7005cb930f2,50
142,5b796de0808ca40064fe2b16,50
142,5b77c2579f545400318150fa,50
142,5b77c220fb4ffe0058a0767d,50
141,5b741f4fd50eee0031730311,50
148,5b77c2de4773f7005cb93323,50
142,5b77c136a22b9d00314a199f,50
147,5b796e69fb4ffe0058aca1a4,5
148,5b796db2fb4ffe0058ac9b5c,50
148,5b796de0808ca40064fe2b16,50
148,5b77c2ab4773f7005cb930f2,50
148,5b77c2579f545400318150fa,50
147,5b796e69fb4ffe0058aca1a4,50
149,5b796de0808ca40064fe2b16,50
148,5b780a3a9f54540031866a61,50
148,5b7198d767f3560035cbbff0,50
148,5b7199c2fe88c2005a2b375d,50
150,5b797420fe88c20039e55a17,50
148,5b719aaea22b9d00318f1ce7,50
148,5b719b8cee920a003b3873e4,50
148,5b72db19a22b9d003198678a,50
151,5b796de0808ca40064fe2b16,50
152,5b02db81a22b9d004526631f,50
152,5b02db80a22b9d004526630e,50
152,5b02db7c1b69e600686e865e,50
152,5b02db7b9f5454477c2fd875,50
142,5b796e69fb4ffe0058aca1a4,50
153,5b745818808ca400708c11f5,50
151,5b796db2fb4ffe0058ac9b5c,50
151,5b77c2de4773f7005cb93323,50
151,5b77c2ab4773f7005cb930f2,50
151,5b77c2579f545400318150fa,50
151,5b77c220fb4ffe0058a0767d,50
151,5b77c1eefe88c20039d90262,50
151,5b77c136a22b9d00314a199f,50
151,5b77c10667f356005f83dcd4,50
151,5b77c0c69f5454003181343a,50
151,5b77c0604773f7005cb91d75,50
151,5b77c032fb4ffe0058a06611,50
151,5b770014ee920a003d02df25,50
151,5b77c001a22b9d00314a0f8b,50
151,5b76ffe1ee920a003d02de3b,50
151,5b76ffc2fb4ffe00589c0b7e,50
151,5b76ff9f4773f7005cb4cab3,50
151,5b76ff7fee920a003d02dcde,50
151,5b76ff2cee920a003d02db31,50
151,5b76ff074773f7005cb4c725,50
151,5b76fd80fe88c20039d4a08b,50
148,5b77c136a22b9d00314a199f,50
148,5b77c1eefe88c20039d90262,50
151,5b76fd5c4773f7005cb4be58,50
148,5b77c220fb4ffe0058a0767d,50
148,5b77c10667f356005f83dcd4,50
148,5b77c0c69f5454003181343a,50
148,5b77c0604773f7005cb91d75,50
148,5b77c032fb4ffe0058a06611,50
148,5b77c001a22b9d00314a0f8b,50
154,5b796de0808ca40064fe2b16,50
148,5b770014ee920a003d02df25,50
148,5b76ffe1ee920a003d02de3b,50
148,5b76ffc2fb4ffe00589c0b7e,50
148,5b76ff9f4773f7005cb4cab3,50
148,5b76ff7fee920a003d02dcde,50
148,5b76ff2cee920a003d02db31,50
148,5b76ff074773f7005cb4c725,50
155,5b796e69fb4ffe0058aca1a4,50
156,5b796e69fb4ffe0058aca1a4,50
156,5b62960a0b61600031677f32,50
157,5b796e69fb4ffe0058aca1a4,50
156,5b6076439f5454003525c787,50
158,5b02d6daa22b9d00452607f7,50
159,5b796e69fb4ffe0058aca1a4,50
159,5b606e20ee920a003c33ffc3,50
159,5b6076439f5454003525c787,50
159,5b01aa9ba22b9d0045148635,50
159,5b01aa99a22b9d004514862b,50
159,5b01aa4f9f5454005e2ef3b2,50
160,5b02dac1d50eee4ea4bbbca5,50
160,5b02dabd9f5454477c2fd005,50
161,5b796e69fb4ffe0058aca1a4,50
160,5b01a5aa1b69e60068639dc2,50
160,5b02dabca22b9d0045265367,50
160,5b01a5351b69e60068639be8,50
124,5b796de0808ca40064fe2b16,50
162,5b77c10667f356005f83dcd4,50
162,5b77c136a22b9d00314a199f,50
162,5b77c0c69f5454003181343a,50
162,5b76ff7fee920a003d02dcde,50
162,5b77c032fb4ffe0058a06611,50
162,5b76fd80fe88c20039d4a08b,50
162,5b76fd5c4773f7005cb4be58,50
162,5b76fd35a22b9d003145a9dc,50
162,5b77c001a22b9d00314a0f8b,50
162,5b76ff074773f7005cb4c725,50
124,5b77c136a22b9d00314a199f,50
134,5b7fe550808ca4003d5edee7,60
124,5b796db2fb4ffe0058ac9b5c,50
158,5b02d6dbd50eee4ea4bb9744,50
158,5b699fc6d50eee0031277723,50
162,5b75a3359f545400316d2d18,50
163,5b796de0808ca40064fe2b16,50
158,5b02d6d99f5454477c2fa8f1,50
164,5b704158fe88c2005b6d8d2a,50
165,5b796de0808ca40064fe2b16,50
166,5b796db2fb4ffe0058ac9b5c,5
167,5b02db189f5454477c2fd5c6,50
166,5b7198d767f3560035cbbff0,50
167,5b02db189f5454477c2fd5c6,50
166,5b796db2fb4ffe0058ac9b5c,50
167,5b02db191b69e600686e8397,50
158,5b69a3c5a22b9d0031562dc9,50
158,5b69a086d50eee0031277dfd,50
167,5b02db11d50eee4ea4bbc11b,50
167,5b02db0e9f5454477c2fd586,50
167,5b02db109f5454477c2fd597,50
168,5b02db191b69e600686e8397,50
168,5b02db189f5454477c2fd5c6,50
169,5b797420fe88c20039e55a17,50
168,5b02db11d50eee4ea4bbc11b,50
170,5b796e69fb4ffe0058aca1a4,50
169,5b797420fe88c20039e55a17,50
170,5b796de0808ca40064fe2b16,50
171,5b796db2fb4ffe0058ac9b5c,5
172,5b796e69fb4ffe0058aca1a4,50
173,5b01a5aa1b69e60068639dc2,50
173,5b02dabd9f5454477c2fd005,50
173,5b02dac1d50eee4ea4bbbca5,50
169,5b02db189f5454477c2fd5c6,50
167,5b02db0e9f5454477c2fd586,5
168,5b606dcc808ca4006febb8e9,50
169,5b02db191b69e600686e8397,50
172,5b69a086d50eee0031277dfd,50
172,5b796de0808ca40064fe2b16,50
172,5b01aa99a22b9d004514862b,50
172,5b01aa571b69e6006863af06,50
168,5b797420fe88c20039e55a17,50
169,5b01a510d50eee00420839ae,50
168,5b796e69fb4ffe0058aca1a4,5
172,5b01aa45a22b9d0045148500,50
172,5b01aa6d1b69e6006863af64,50
172,5b01aa6ba22b9d004514859c,50
172,5b01aa3d9f5454005e2ef344,50
172,5b02db7c1b69e600686e865e,50
135,5b77c10667f356005f83dcd4,50
172,5b01aa9ba22b9d0045148635,50
135,5b77c032fb4ffe0058a06611,50
135,5b77c0604773f7005cb91d75,50
135,5b77c001a22b9d00314a0f8b,50
135,5b76ffe1ee920a003d02de3b,50
135,5b76ffc2fb4ffe00589c0b7e,50
135,5b76ff7fee920a003d02dcde,50
135,5b76ff2cee920a003d02db31,50
135,5b76ff074773f7005cb4c725,50
135,5b76fd80fe88c20039d4a08b,50
135,5b76fd35a22b9d003145a9dc,50
135,5b76fd5c4773f7005cb4be58,50
135,5b75a367808ca40064e3d9a3,50
135,5b75a3154773f7005cab1969,50
135,5b75a3359f545400316d2d18,50
174,5b77c032fb4ffe0058a06611,5
135,5b7456e2a22b9d0031329ba3,50
135,5b745692808ca40064da7fd2,50
174,5b77c032fb4ffe0058a06611,50
175,5b01a58d9f5454005e2ee1c9,50
176,5b604ab4808ca40070ee470c,50
177,5b77c136a22b9d00314a199f,50
177,5b02db2f1b69e600686e8436,50
178,5b796e69fb4ffe0058aca1a4,50
176,5b7198d767f3560035cbbff0,50
176,5b796de0808ca40064fe2b16,50
179,5b01a88dd50eee00420868cb,50
119,5b796de0808ca40064fe2b16,50
119,5b704e62808ca4003c1d0e75,50
119,5b02db61d50eee4ea4bbc31e,50
119,5b02db601b69e600686e8585,50
119,5b02db5ad50eee4ea4bbc2f7,50
119,5b02db4e9f5454477c2fd73d,50
119,5b02db4a9f5454477c2fd721,50
119,5b02db481b69e600686e84e5,50
119,5b02db4b1b69e600686e8500,50
119,5b02db57a22b9d0045266058,50
119,5b02db569f5454477c2fd778,50
119,5b02db54a22b9d0045266024,50
180,5b02db81a22b9d004526631f,50
98,5b796de0808ca40064fe2b16,50
181,5b6d34a39f54540035f8ac29,50
181,5b6ea00aa22b9d0031791f81,50
181,5b6e9f92fe88c2005a1532a2,50
181,5b72e5eba22b9d003198cf67,50
181,5b6bde739f54540035fe6445,50
148,5b76fd5c4773f7005cb4be58,50
148,5b76fd80fe88c20039d4a08b,50
148,5b76fd35a22b9d003145a9dc,50
148,5b75a367808ca40064e3d9a3,50
148,5b75a3359f545400316d2d18,50
148,5b75a3154773f7005cab1969,50
148,5b745707808ca40064da8222,50
148,5b7456e2a22b9d0031329ba3,50
148,5b745692808ca40064da7fd2,50
148,5b7456b59f5454003163b09f,50
174,5b77c0c69f5454003181343a,5
182,5b796de0808ca40064fe2b16,50
182,5b77c2ab4773f7005cb930f2,50
182,5b77c032fb4ffe0058a06611,50
182,5b77c001a22b9d00314a0f8b,50
182,5b76ffe1ee920a003d02de3b,50
174,5b77c0c69f5454003181343a,50
174,5b77c0604773f7005cb91d75,50
174,5b77c10667f356005f83dcd4,50
174,5b77c136a22b9d00314a199f,50
183,5b796db2fb4ffe0058ac9b5c,50
174,5b770014ee920a003d02df25,50
174,5b76ffe1ee920a003d02de3b,50
174,5b76ffc2fb4ffe00589c0b7e,50
174,5b76ff9f4773f7005cb4cab3,50
174,5b76ff7fee920a003d02dcde,50
174,5b76ff2cee920a003d02db31,50
183,5b77c2ab4773f7005cb930f2,50
174,5b76ff074773f7005cb4c725,50
174,5b745707808ca40064da8222,50
174,5b7456e2a22b9d0031329ba3,50
174,5b745647808ca40064da7e88,50
174,5b745692808ca40064da7fd2,50
183,5b796de0808ca40064fe2b16,50
174,5b7456b59f5454003163b09f,50
183,5b77c2de4773f7005cb93323,50
174,5b7455edee920a003defc227,50
174,5b72eab89f5454003531c0b6,50
174,5b72ea90fe88c2005a34fb4c,50
174,5b72ea65808ca4003c490295,50
174,5b72ea3c808ca4003c48fe5e,50
184,5b796db2fb4ffe0058ac9b5c,50
185,5b796de0808ca40064fe2b16,50
171,5b796db2fb4ffe0058ac9b5c,50
171,5b02d92f9f5454477c2fc147,50
180,5b796e69fb4ffe0058aca1a4,50
186,5b797420fe88c20039e55a17,50
186,5b796e69fb4ffe0058aca1a4,50
186,5b796de0808ca40064fe2b16,50
186,5b796db2fb4ffe0058ac9b5c,50
180,5b606dcc808ca4006febb8e9,50
180,5b796de0808ca40064fe2b16,50
186,5b781a60fb4ffe0058a389e1,50
186,5b7817ffee920a003d0a4737,50
180,5b796db2fb4ffe0058ac9b5c,50
180,5b77c032fb4ffe0058a06611,50
180,5b77c136a22b9d00314a199f,50
180,5b77c001a22b9d00314a0f8b,50
180,5b76fd35a22b9d003145a9dc,50
187,5b02db371b69e600686e8473,50
187,5b02db361b69e600686e8465,50
187,5b02db33d50eee4ea4bbc202,50
187,5b02db341b69e600686e8458,50
187,5b02db2f1b69e600686e8436,50
188,5b76e4e1756571003bd06225,50
187,5b796de0808ca40064fe2b16,50
187,5b796db2fb4ffe0058ac9b5c,50
187,5b77c2ab4773f7005cb930f2,50
187,5b77c220fb4ffe0058a0767d,50
187,5b77c1eefe88c20039d90262,50
187,5b77c136a22b9d00314a199f,50
187,5b77c2de4773f7005cb93323,50
187,5b77c2579f545400318150fa,50
187,5b77c10667f356005f83dcd4,50
187,5b77c0c69f5454003181343a,50
187,5b77c0604773f7005cb91d75,50
187,5b77c032fb4ffe0058a06611,50
187,5b77c001a22b9d00314a0f8b,50
187,5b770014ee920a003d02df25,50
187,5b76ffc2fb4ffe00589c0b7e,50
187,5b76ffe1ee920a003d02de3b,50
187,5b76ff9f4773f7005cb4cab3,50
187,5b76ff7fee920a003d02dcde,50
187,5b76ff2cee920a003d02db31,50
187,5b76ff074773f7005cb4c725,50
187,5b76fd80fe88c20039d4a08b,50
187,5b76fd5c4773f7005cb4be58,50
187,5b76fd35a22b9d003145a9dc,50
187,5b75a367808ca40064e3d9a3,50
187,5b75a3359f545400316d2d18,50
187,5b75a3154773f7005cab1969,50
187,5b7456e2a22b9d0031329ba3,50
187,5b745707808ca40064da8222,50
187,5b7456b59f5454003163b09f,50
187,5b745692808ca40064da7fd2,50
122,5b02daad1b69e600686e7d2f,50
122,5b02daacd50eee4ea4bbbbe9,50
122,5b02daab1b69e600686e7d23,50
122,5b02daaa9f5454477c2fcf7f,50
122,5b02daa9d50eee4ea4bbbbd1,50
189,5b77c136a22b9d00314a199f,50
187,5b796de0808ca40064fe2b16,50
187,5b796db2fb4ffe0058ac9b5c,50
190,5b797420fe88c20039e55a17,50
190,5b796e69fb4ffe0058aca1a4,50
182,5b76ff7fee920a003d02dcde,50
182,5b76ff2cee920a003d02db31,50
182,5b76ff074773f7005cb4c725,50
182,5b76fd80fe88c20039d4a08b,50
182,5b76fd5c4773f7005cb4be58,50
190,5b78095e67f356005f866708,50
182,5b77c220fb4ffe0058a0767d,50
190,5b01a510d50eee00420839ae,50
190,5b7817ffee920a003d0a4737,50
190,5b01aa6d1b69e6006863af64,50
191,5b796de0808ca40064fe2b16,50
190,5b62960a0b61600031677f32,50
190,5b6076439f5454003525c787,50
190,5b01a75dd50eee00420858d1,50
190,5b01a9491b69e6006863ab12,50
190,5b76f1f6756571003bd0bd49,50
192,5b796de0808ca40064fe2b16,50
192,5b796db2fb4ffe0058ac9b5c,50
192,5b77c2de4773f7005cb93323,50
193,5b796de0808ca40064fe2b16,50
192,5b77c2ab4773f7005cb930f2,50
193,5b796db2fb4ffe0058ac9b5c,50
192,5b76ff7fee920a003d02dcde,50
192,5b77c2579f545400318150fa,50
192,5b77c220fb4ffe0058a0767d,50
192,5b77c1eefe88c20039d90262,50
192,5b77c10667f356005f83dcd4,50
192,5b77c0c69f5454003181343a,50
192,5b77c0604773f7005cb91d75,50
192,5b77c136a22b9d00314a199f,50
192,5b77c001a22b9d00314a0f8b,50
192,5b76ffc2fb4ffe00589c0b7e,50
192,5b77c032fb4ffe0058a06611,50
192,5b770014ee920a003d02df25,50
192,5b76fd80fe88c20039d4a08b,50
192,5b76ff2cee920a003d02db31,50
192,5b76ff074773f7005cb4c725,50
192,5b76ffe1ee920a003d02de3b,50
192,5b76fd5c4773f7005cb4be58,50
192,5b76ff9f4773f7005cb4cab3,50
192,5b76fd35a22b9d003145a9dc,50
194,5b781a60fb4ffe0058a389e1,50
195,5b796de0808ca40064fe2b16,50
196,5b76e5399f54540031763288,50
195,5b796db2fb4ffe0058ac9b5c,50
195,5b77c2de4773f7005cb93323,50
146,5b797420fe88c20039e55a17,50
176,5b76f0104773f7005cb46ae0,50
197,5b02d9d5a22b9d0045264241,50
198,5b797420fe88c20039e55a17,50
197,5b02d9d41b69e600686e74cc,50
197,5b796de0808ca40064fe2b16,50
197,5b796db2fb4ffe0058ac9b5c,50
197,5b77c2de4773f7005cb93323,50
197,5b77c2ab4773f7005cb930f2,50
197,5b77c10667f356005f83dcd4,50
197,5b77c136a22b9d00314a199f,50
197,5b02d9ca1b69e600686e747e,50
197,5b02d9c29f5454477c2fc698,5
197,5b02d9c29f5454477c2fc698,50
197,5b02db8e9f5454477c2fd8fd,50
197,5b01a7dfd50eee0042085fd9,50
197,5b7457654773f7005ca1c51b,50
197,5b02db8dd50eee4ea4bbc468,50
199,5b796de0808ca40064fe2b16,50
199,5b796db2fb4ffe0058ac9b5c,50
199,5b77c2de4773f7005cb93323,50
199,5b77c2579f545400318150fa,50
199,5b77c2ab4773f7005cb930f2,50
199,5b77c136a22b9d00314a199f,50
199,5b77c10667f356005f83dcd4,50
199,5b77c0c69f5454003181343a,50
199,5b770014ee920a003d02df25,50
199,5b76ffe1ee920a003d02de3b,50
199,5b76ffc2fb4ffe00589c0b7e,50
199,5b76ff9f4773f7005cb4cab3,50
199,5b77c001a22b9d00314a0f8b,50
199,5b76ff7fee920a003d02dcde,50
199,5b76ff2cee920a003d02db31,50
199,5b76ff074773f7005cb4c725,50
199,5b76fd80fe88c20039d4a08b,50
199,5b76fd35a22b9d003145a9dc,50
199,5b76fd5c4773f7005cb4be58,50
199,5b745707808ca40064da8222,50
199,5b7456b59f5454003163b09f,50
199,5b7456e2a22b9d0031329ba3,50
199,5b745692808ca40064da7fd2,50
200,5b796de0808ca40064fe2b16,50
200,5b796e69fb4ffe0058aca1a4,50
200,5b72eccf9f54540035224072,50
201,5b7817ffee920a003d0a4737,50
188,5b02da9d1b69e600686e7cb0,50
177,5b796de0808ca40064fe2b16,50
175,5b796e69fb4ffe0058aca1a4,50
177,5b77c2de4773f7005cb93323,50
177,5b796db2fb4ffe0058ac9b5c,50
177,5b77c10667f356005f83dcd4,50
177,5b77c0c69f5454003181343a,50
177,5b76ff7fee920a003d02dcde,50
177,5b77c001a22b9d00314a0f8b,50
177,5b76ff2cee920a003d02db31,50
177,5b76ff074773f7005cb4c725,50
177,5b76fd80fe88c20039d4a08b,50
177,5b76fd5c4773f7005cb4be58,50
177,5b75a367808ca40064e3d9a3,50
177,5b76fd35a22b9d003145a9dc,50
175,5b77c032fb4ffe0058a06611,50
175,5b77c0604773f7005cb91d75,50
202,5b796e69fb4ffe0058aca1a4,50
202,5b796de0808ca40064fe2b16,50
203,5b796e69fb4ffe0058aca1a4,50
204,5b796e69fb4ffe0058aca1a4,50
204,5b02db57a22b9d0045266058,50
204,5b02db569f5454477c2fd778,50
204,5b02db54a22b9d0045266024,50
120,5b77c2de4773f7005cb93323,50
120,5b77c2ab4773f7005cb930f2,50
120,5b77c2579f545400318150fa,50
120,5b77c220fb4ffe0058a0767d,50
120,5b77c1eefe88c20039d90262,50
120,5b77c136a22b9d00314a199f,50
120,5b77c10667f356005f83dcd4,50
120,5b77c0c69f5454003181343a,50
120,5b77c0604773f7005cb91d75,50
120,5b77c032fb4ffe0058a06611,50
120,5b770014ee920a003d02df25,50
120,5b77c001a22b9d00314a0f8b,50
120,5b76ffe1ee920a003d02de3b,50
120,5b76ffc2fb4ffe00589c0b7e,50
120,5b76ff9f4773f7005cb4cab3,50
120,5b76ff7fee920a003d02dcde,50
120,5b76ff2cee920a003d02db31,50
120,5b76ff074773f7005cb4c725,50
120,5b76fd5c4773f7005cb4be58,50
120,5b76fd80fe88c20039d4a08b,50
120,5b745692808ca40064da7fd2,50
120,5b76fd35a22b9d003145a9dc,50
120,5b7456b59f5454003163b09f,50
120,5b7456e2a22b9d0031329ba3,50
120,5b745707808ca40064da8222,50
120,5b75a3154773f7005cab1969,50
120,5b75a367808ca40064e3d9a3,50
120,5b75a3359f545400316d2d18,50
205,5b796de0808ca40064fe2b16,50
205,5b796db2fb4ffe0058ac9b5c,50
206,5b797420fe88c20039e55a17,50
166,5b796e69fb4ffe0058aca1a4,50
205,5b76fd35a22b9d003145a9dc,50
206,5b796db2fb4ffe0058ac9b5c,50
206,5b77c2de4773f7005cb93323,50
206,5b77c2ab4773f7005cb930f2,50
206,5b77c2579f545400318150fa,50
115,5b76fe2ca22b9d003145afdc,5
191,5b77c136a22b9d00314a199f,50
166,5b77c136a22b9d00314a199f,50
206,5b796de0808ca40064fe2b16,50
207,5b719f76d50eee00316083ff,50
207,5b6076439f5454003525c787,50
112,5b765f37808ca40064e812d3,50
112,5b02da1dd50eee4ea4bbb6c9,5
112,5b72e5eba22b9d003198cf67,50
207,5b796e69fb4ffe0058aca1a4,50
115,5b76fe2ca22b9d003145afdc,50
112,5b02da1dd50eee4ea4bbb6c9,50
112,5b02da20d50eee4ea4bbb6f4,50
112,5b02da21d50eee4ea4bbb6ff,50
176,5b01a510d50eee00420839ae,50
176,5b796e69fb4ffe0058aca1a4,50
176,5b796de0808ca40064fe2b16,50
206,5b77c10667f356005f83dcd4,50
176,5b796db2fb4ffe0058ac9b5c,50
208,5b796e69fb4ffe0058aca1a4,50
117,5b76e061a22b9d003144ebcf,5
125,5b76ff7fee920a003d02dcde,50
169,5b02db0e9f5454477c2fd586,50
169,5b796de0808ca40064fe2b16,50
125,5b76fd80fe88c20039d4a08b,50
117,5b770014ee920a003d02df25,50
119,5b796db2fb4ffe0058ac9b5c,50
119,5b77c2de4773f7005cb93323,50
119,5b77c2579f545400318150fa,50
119,5b77c220fb4ffe0058a0767d,50
119,5b77c136a22b9d00314a199f,50
